CIC0,SM1_Dz(Z),GATS1i,NDSCH,NdssC,MLOGP,LC50
0.4962920707358814,0.10271764163979734,0.490095087163233,0,0,0.4756889030747952,2.98
0.3498764023578627,0.18654997696913866,0.4374009508716324,2,0,0.31492711990637307,3.936
0.4962920707358814,0.2238599723629664,0.4041204437400951,0,0,0.5838919033939781,5.47
0.3808708880015212,0.22846614463380932,0.6541204437400951,0,0,0.20927758272156613,1.842
0.3873359954363947,0.2579456471672041,0.6216323296354992,0,0,0.20927758272156613,0.15
0.4962920707358814,0.2238599723629664,0.37519809825673534,0,0,0.5838919033939781,3.736
0.5512454839323065,0.06172270842929527,0.475039619651347,0,0,0.5132460900095756,3.719
0.36641947138239206,0.11561492399815754,0.35301109350237714,0,0,0.355144164272795,1.749
0.5358433162198135,0.10271764163979734,0.48256735340729,0,0,0.5132460900095756,3.507
0.5037079292641187,0.10271764163979734,0.46553090332805064,1,0,0.4978189169060539,3.979
0.556949990492489,0.27821280515891295,0.44334389857369244,0,0,0.8040217044366423,5.363
0.5843316219813653,0.06172270842929527,0.46949286846275756,0,0,0.6458133844025961,4.396
0.5708309564555999,0.10271764163979734,0.47662440570522974,0,0,0.6458133844025961,3.984
0.4814603536794067,0.2579456471672041,0.6485736925515055,0,0,0.2931162889669114,1.02
0.361855866134246,0.4735145094426532,0.6897781299524565,0,0,0.46281519310564956,2.973
0.5655067503327629,0.18654997696913866,0.4496830427892234,0,1,0.6567719970209598,3.182
0.6347214299296444,0.10271764163979734,0.455229793977813,0,1,0.7274178104053624,5.055
0.6139950560943145,0.06172270842929527,0.46553090332805064,0,0,0.6795403766358125,4.822
0.48184065411675214,0.319207738369415,0.6370839936608558,0,0,0.2071496967762528,0.33
0.6299676744628255,0.10271764163979734,0.46830427892234544,0,0,0.7117778487073093,4.819
0.6554478037649742,0.10271764163979734,0.46553090332805064,0,0,0.742844983508884,5.219
0.6788362806617227,0.10271764163979734,0.4631537242472266,0,0,0.7727417810405363,5.268
0.753565316600114,0.18654997696913866,0.42076069730586363,2,1,0.9004149377593361,3.139
0.34017874120555236,0.15246430216490098,0.34191759112519804,0,1,0.359612724757953,2.858
0.3553907586993725,0.3519115614923998,0.30467511885895404,0,1,0.5854878178529631,4.191
0.5312797109716675,0.10271764163979734,0.35063391442155306,0,0,0.6061283115225025,4.416
0.37535653166001137,0.22846614463380932,0.26980982567353406,0,1,0.4873922757740185,3.537
0.5158775432591747,0.29387379087977894,0.43977812995245635,0,1,0.4738802000212789,4.38
0.3569119604487545,0.10271764163979734,0.3363708399366086,0,0,0.4200446856048516,1.408
0.11637193382772387,0.5343159834177799,0.5221870047543582,0,0,0.4354718587083733,2.936
0.3622361665715915,0.8447719944725934,0.37797147385103014,0,2,0.6382593892967338,8.471
0.48583380870887993,0.6913864578535237,0.18858954041204437,0,0,0.8546653899350996,5.861
0.5820498193572922,0.44035006909258406,0.3066561014263074,0,0,0.8163634429194596,5.574
0.5116942384483741,0.620912022109627,0.3692551505546751,0,0,0.5079263751462922,3.852
0.43601445141661915,0.40534315983417785,0.4492868462757527,1,1,0.39057346526226194,5.244
0.7877923559612092,0.319207738369415,0.40570522979397783,0,2,0.8841366102776893,2.548
0.5027571781707549,0.2579456471672041,0.21038034865293187,0,1,0.6750718161506544,5.276
0.4479939151930024,0.2579456471672041,0.30586370839936605,0,1,0.5509096712416215,3.924
0.3647081194143373,0.7305389221556887,0.20641838351822506,0,0,0.8608362591765082,6.379
0.23920897509032135,0.6070935052970982,0.07884310618066559,0,0,0.7073092882221513,4.705
0.33979844076820687,0.49516351911561496,0.21988906497622818,0,0,0.5578253005638899,4.96
0.35006655257653546,0.26715799170888993,0.21592709984152136,0,0,0.4878178529630812,3.766
0.2956835900361285,0.3274988484569323,0.17947702060221868,0,0,0.39493563145015426,3.641
0.5175888952272294,0.10271764163979734,0.17947702060221868,0,1,0.6884774976061284,4.108
0.259364898269633,0.41040994933210506,0.16877971473851028,0,0,0.6213426960314927,4.42
0.2468149838372314,0.6485490557346845,0.12400950871632327,0,0,0.5979359506330462,5.29
0.5103631869176649,0.22846614463380932,0.4239302694136291,0,0,0.4235556974146186,2.392
0.5295683590036129,0.15246430216490098,0.427892234548336,1,0,0.5624002553463134,3.87
0.6885339418140332,0.3984339014279134,0.3688589540412044,0,0,0.7638046600702203,5.642
0.32173416999429544,0.18654997696913866,0.1656101426307448,0,0,0.40185126077242267,4.287
0.26963301007796153,0.4970059880239521,0.19770206022187004,0,0,0.7391211831045855,4.79
0.24624453318121312,0.4302164900967297,0.16759112519809824,0,0,0.5971911905521864,4.296
0.4514166191291119,0.43620451404882543,0.3573692551505547,0,1,0.5170762847111394,6.607
0.32515687393040493,0.3809304467987103,0.21473851030110933,0,0,0.5450579848920097,3.759
0.4479939151930024,0.2579456471672041,0.30586370839936605,1,0,0.4386636876263433,3.278
0.40121696139950563,0.2579456471672041,0.28961965134706813,1,0,0.404936695393127,3.118
0.2949229891614375,0.42514970059880247,0.26862123613312205,0,0,0.33780189381849135,3.237
0.46320593268682253,0.06172270842929527,0.44572107765451663,0,0,0.5401638472177892,3.267
0.21962350256702795,0.3818516812528789,0.17353407290015846,0,0,0.5737844451537398,3.933
0.530899410534322,0.6771073238139107,0.43066561014263083,0,2,0.3590807532716247,4.486
0.33751663814413385,0.5578074619990788,0.7361331220285262,0,0,0.45589956378338126,4.305
0.24301197946377637,0.4094887148779365,0.17393026941362913,0,0,0.5163315246302799,3.927
0.5035177790454458,0.10271764163979734,0.27892234548335976,1,0,0.5965528247685924,4.35
0.4185206312987259,0.5923537540304008,0.35578446909667194,0,0,0.5110118097669966,4.809
0.4381061038220194,0.39567019806540765,0.6996830427892234,0,0,0.5486753909990425,4.499
0.5154972428218293,0.06172270842929527,0.23454833597464342,0,0,0.6680497925311204,4.65
0.4362046016352918,0.18654997696913866,0.3141838351822504,0,0,0.4464304713267369,2.604
0.5424985738733599,0.10271764163979734,0.46196513470681455,1,0,0.5333546121927865,3.629
0.44590226278760214,0.10271764163979734,0.24841521394611724,0,0,0.5401638472177892,4.07
0.40140711161817827,0.18654997696913866,0.3066561014263074,1,0,0.46536865624002555,2.93
0.4588324776573493,0.10271764163979734,0.47028526148969885,1,0,0.4602617299712735,3.727
0.4970526716105723,0.319207738369415,0.5594294770206022,0,2,0.4261091605489946,3.095
0.32173416999429544,0.18654997696913866,0.1656101426307448,0,0,0.40185126077242267,6.4
0.2584141471762692,0.10271764163979734,0.5035657686212361,1,0,0.328332801361847,2.65
0.3498764023578627,0.18654997696913866,0.4374009508716324,0,2,0.31492711990637307,2.851
0.5314698611903403,0.18654997696913866,0.5233755942947703,0,1,0.5260134056814555,4.208
0.3413196425175889,0.10271764163979734,0.48692551505546755,1,0,0.37652941802319395,3.654
0.4485643658490207,0.18654997696913866,0.5511093502377179,0,1,0.45292052345994255,3.81
0.33504468530138803,0.18654997696913866,0.6172741679873216,0,0,0.2565166507075221,0.931
0.41243582430119785,0.319207738369415,0.40966719492868453,0,2,0.35301627832748167,3.178
0.6879634911580148,0.06172270842929527,0.457606973058637,0,0,0.7727417810405363,6.255
0.35501045826202693,0.4016582220175035,0.48454833597464336,0,0,0.18065751675710184,2.732
0.6484122456740825,0.44035006909258406,0.599445324881141,0,0,0.6509203106713481,4.448
0.4696710401216961,0.18654997696913866,0.3629160063391442,0,2,0.38653048196616663,1.086
0.2599353489256512,0.2947950253339475,0.527337559429477,0,0,0.39195659112671566,2.586
0.2599353489256512,0.15246430216490098,0.46117274167987327,0,1,0.32099159485051604,2.117
0.19015021867275145,0.5886688162137265,0.4374009508716324,0,2,0.5684647302904565,3.955
0.30728275337516636,0.49286043298019355,0.3276545166402536,0,0,0.4251516118736036,4.278
0.47480509602586035,0.10271764163979734,0.20324881141045958,0,0,0.5680391531013939,3.112
0.44932496672371164,0.8387839705204975,0.24999999999999994,0,2,0.8887115650601128,6.897
0.259364898269633,0.4016582220175035,0.42749603803486536,0,1,0.328332801361847,6.424
0.674843126069595,0.10271764163979734,0.3375594294770206,0,0,0.7512501329928717,5.78
0.27609811751283514,0.42514970059880247,0.3102218700475436,0,1,0.4113203532290669,1.05
0.6174177600304239,0.2579456471672041,0.4916798732171157,0,1,0.6311309713799341,3.926
0.5466818786841604,0.6356517733763243,0.3438985736925515,0,0,0.5165443132248112,6.284
0.46301578246814973,0.319207738369415,0.36450079239302696,0,2,0.5201617193318437,3.451
0.5183494961019205,0.5951174573929066,0.6838351822503962,0,3,0.47654005745292055,3.477
0.4799391519300247,0.10271764163979734,0.1786846275752773,0,0,0.6110224491967231,4.967
0.3749762312226658,0.6734223859972364,0.17194928684627572,0,0,0.8607298648792425,5.985
0.3428408442669709,0.661906955320129,0.3763866877971474,2,2,0.5005851686349613,6.351
0.28465487735310896,0.661906955320129,0.3292393026941363,0,2,0.5805936801787425,6.207
0.49058756417569876,0.29387379087977894,0.19532488114104596,0,1,0.6177252899244601,4.68
0.6822589845978323,0.7807461999078766,0.2737717908082409,0,0,0.5509096712416215,4.475
0.5632249477086898,0.15246430216490098,0.42868462757527726,0,1,0.6069794659006278,3.24
0.4588324776573493,0.3809304467987103,0.2706022187004754,2,0,0.42972656665602726,5.478
0.44590226278760214,0.10271764163979734,0.14421553090332803,0,0,0.5874029152037451,4.62
0.32458642327438675,0.5343159834177799,0.23098256735340728,0,1,0.7130545802744973,5.048
0.41604867845598015,0.6130815292491939,0.36806656101426305,0,2,0.355144164272795,7.045
0.2580338467389237,0.18654997696913866,0.4790015847860539,0,1,0.32099159485051604,1.307
0.5841414717626925,0.0,0.33835182250396195,1,2,0.654431322481115,2.149
0.5246244533181214,0.319207738369415,0.4326465927099842,0,1,0.4445153739759549,3.025
0.42042213348545354,0.06172270842929527,0.5103011093502376,0,0,0.39195659112671566,2.425
0.7830386004943906,0.581759557807462,0.4259112519809826,1,4,0.5993190764974998,9.612
0.49800342270393605,0.16444035006909258,0.676703645007924,0,0,0.2514097244387701,1.771
0.3498764023578627,0.18654997696913866,0.4976228209191758,1,1,0.4013192892860943,4.603
0.41642897889332575,0.4481805619530171,0.5713153724247227,0,2,0.4261091605489946,5.311
0.6193192622171515,0.319207738369415,0.5194136291600634,0,2,0.5530375571869349,4.713
0.5579007415858528,0.10271764163979734,0.37797147385103014,3,2,0.5776146398553038,4.32
0.5641756988020535,0.319207738369415,0.5352614896988906,0,2,0.4921800191509735,4.051
0.24738543449324965,0.15246430216490098,0.5923137876386688,0,0,0.19480795829343547,1.47
0.33504468530138803,0.18654997696913866,0.6065768621236134,0,1,0.369188211511863,2.583
0.44913481650503895,0.15246430216490098,0.5748811410459588,0,0,0.34024896265560167,2.474
0.5586613424605438,0.0,0.29873217115689377,0,0,0.6858176401744867,4.51
0.2580338467389237,0.3823122984799632,0.5408082408874801,0,0,0.5436748590275561,3.007
0.4485643658490207,0.18654997696913866,0.4564183835182251,0,1,0.45292052345994255,2.84
0.5314698611903403,0.18654997696913866,0.5233755942947703,0,1,0.5260134056814555,4.557
0.5708309564555999,0.10271764163979734,0.5475435816164819,0,0,0.5487817852963082,3.604
0.42460543829625397,0.5872869645324735,0.20483359746434232,0,1,0.6870943717416748,6.564
0.6018254420992584,0.10271764163979734,0.47187004754358153,0,0,0.6795403766358125,4.41
0.6879634911580148,0.06172270842929527,0.5206022187004754,0,0,0.6757101819342484,5.38
0.47480509602586035,0.9415016121602949,0.17194928684627572,0,1,0.8294499414831366,6.113
0.5067503327628826,0.06172270842929527,0.35578446909667194,0,0,0.5453771677838067,3.374
0.3188819167142042,0.2680792261630585,0.47305863708399365,0,0,0.4629215874029152,3.109
0.5107434873550104,0.3933671119299862,0.6133122028526149,0,0,0.4448345568677519,2.451
0.44228940863281985,0.3735605711653616,0.33122028526148967,0,2,0.300563889775508,5.395
0.42726754135767253,0.3675725472132658,0.22939778129952454,0,1,0.5957016703904672,4.109
0.46472713443620456,0.15246430216490098,0.24366085578446905,0,1,0.5240983083306735,3.25
0.40121696139950563,0.2579456471672041,0.28961965134706813,1,0,0.4593041812958826,4.767
0.47936870127400644,0.5444495624136343,0.3359746434231379,0,1,0.5031386317693373,5.012
0.4691005894656778,0.10271764163979734,0.365689381933439,0,0,0.4978189169060539,2.739
0.5413576725613233,0.06172270842929527,0.2670364500792393,1,0,0.6595382487498671,7.809
0.5265259555048488,0.15246430216490098,0.21988906497622818,0,0,0.6032556654963295,4.338
0.29473283894276475,0.4016582220175035,0.1897781299524564,0,0,0.4950526651771465,4.182
0.48526335805286164,0.18654997696913866,0.4790015847860539,0,0,0.381955527183743,1.134
0.5662673512074538,0.10271764163979734,0.30071315372424723,0,0,0.6371954463240771,5.178
0.3837231412816124,0.18654997696913866,0.2967511885895404,0,0,0.43940844770720294,3.219
0.3837231412816124,0.18654997696913866,0.2967511885895404,0,0,0.43940844770720294,3.11
0.4362046016352918,0.18654997696913866,0.39302694136291594,0,0,0.4749441429939356,3.07
0.5424985738733599,0.10271764163979734,0.47305863708399365,0,0,0.5070752207681669,2.883
0.6392850351777905,0.44449562413634275,0.5281299524564185,0,0,0.7364613256729441,4.451
0.23122266590606577,0.3274988484569323,0.303486529318542,0,0,0.37089052026811364,2.924
0.5257653546301577,0.29387379087977894,0.3918383518225039,0,1,0.4620704330247899,5.339
0.5137858908537745,0.06172270842929527,0.48256735340729,0,0,0.4756889030747952,2.226
0.5050389807948278,0.5674804237678489,0.2923930269413629,0,0,0.7544419619108416,6.5
0.5824301197946377,0.3818516812528789,0.46196513470681455,0,1,0.6453878072135334,4.732
0.2213348545350827,0.5444495624136343,0.5962757527733755,0,2,0.3236514522821577,1.234
0.6605818596691386,0.06172270842929527,0.3264659270998415,0,0,0.8210447919991489,6.233
0.45027571781707554,0.10271764163979734,0.6121236133122028,0,0,0.4354718587083733,2.107
0.5312797109716675,0.10271764163979734,0.2868462757527734,0,0,0.6061283115225025,4.47
0.6084806997528047,0.0,0.3977812995245642,2,0,0.6961378870092563,5.678
0.19889712873169804,0.5057577153385537,0.537242472266244,0,0,0.2752420470262794,3.046
0.33732648792546105,0.40534315983417785,0.45324881141045964,0,2,0.31290562825832535,4.92
0.18387526145655064,0.32842008291110086,0.3145800316957211,0,0,0.4465368656240026,2.782
0.46833998859098686,0.19760479041916168,0.19175911251980982,0,0,0.5918714756889031,5.229
0.231793116562084,0.5310916628281899,0.050316957210776544,0,0,0.6194275986807107,4.737
0.231793116562084,0.5135882081989867,0.10182250396196514,0,0,0.5883604638791361,4.342
0.5736832097356912,0.5872869645324735,0.26782884310618066,0,1,0.8137035854878178,7.691
0.7214299296444191,0.18654997696913866,0.29437400950871634,0,1,0.790722417278434,4.727
0.46016352918805853,0.10271764163979734,0.22345483359746432,1,0,0.5643153526970955,3.979
0.5999239399125309,0.0,0.2888272583201268,1,0,0.7370996914565379,5.51
0.46510743487355,0.7337632427452787,0.365689381933439,1,1,0.7364613256729441,6.143
0.36090511504088224,0.20819898664210043,0.4488906497622821,0,0,0.3325885732524737,2.115
